term	class	state	senator	senator_name	rowvalChk
69	II	NC	S000415	Furnifold mclendel Simmons	1
69	III	NC	O000140	Lee slater Overman	1
69	I	ND	F000354	Lynn joseph Frazier	1
69	III	ND	L000012	Edwin fremont Ladd	1
69	III	ND	N000176	Gerald prentice Nye	1
69	I	NE	H000868	Robert beecher Howell	1
69	II	NE	N000139	George william Norris	1
69	II	NH	K000161	Henry wilder Keyes	1
69	III	NH	M001028	George higgins Moses	1
69	I	NJ	E000066	Edward irving Edwards	1
69	II	NJ	E000044	Walter evans Edge	1
69	I	NM	J000210	Andrieus aristieus Jones	1
69	II	NM	B000774	Sam gilbert Bratton	1
69	I	NV	P000372	Key Pittman	1
69	III	NV	O000035	Tasker lowndes Oddie	1
69	I	NY	C000769	Royal samuel Copeland	1
69	III	NY	W000012	James wolcott, jr. Wadsworth	1
69	I	OH	F000096	Simeon davison Fess	1
69	III	OH	W000561	Frank bartlett Willis	1
69	II	OK	P000360	William bliss Pine	1
69	III	OK	H000227	John william Harreld	1
69	II	OR	M000583	Charles linza Mcnary	1
69	III	OR	S000791	Robert nelson Stanfield	1
69	I	PA	R000114	David aiken Reed	1
69	III	PA	P000219	George wharton Pepper	1
69	I	RI	G000141	Peter goelet Gerry	1
69	II	RI	M000670	Jesse houghton Metcalf	1
69	II	SC	B000553	Coleman livingston Blease	1
69	III	SC	S000530	Ellison durant Smith	1
69	II	SD	M000563	William henry Mcmaster	1
69	III	SD	N000132	Peter Norbeck	1
69	I	TN	M000499	Kenneth douglas Mckellar	1
69	II	TN	T000456	Lawrence davis Tyson	1
69	I	TX	M000281	Earle bradford Mayfield	1
69	II	TX	S000337	Morris Sheppard	1
69	I	UT	K000216	William henry King	1
69	III	UT	S000644	Reed Smoot	1
69	I	VA	S001094	Claude augustus Swanson	1
69	II	VA	G000232	Carter Glass	1
69	I	VT	G000425	Frank lester Greene	1
69	III	VT	D000009	Porter hinman Dale	1
69	I	WA	D000345	Clarence cleveland Dill	1
69	III	WA	J000257	Wesley livsey Jones	1
69	I	WI	L000004	Robert marion La follette	1
69	I	WI	L000005	Robert marion, jr. La follette	1
69	III	WI	L000241	Irvine luther Lenroot	1
69	I	WV	N000023	Matthew mansfield Neely	1
69	II	WV	G000254	Guy despard Goff	1
69	I	WY	K000098	John benjamin Kendrick	1
69	II	WY	W000164	Francis emroy Warren	1
70	II	AL	H000446	James thomas Heflin	1
70	III	AL	B000499	Hugo lafayette Black	1
70	II	AR	R000347	Joseph taylor Robinson	1
70	III	AR	C000139	Thaddeus horatius Caraway	1
70	I	AZ	A000319	Henry fountain Ashurst	1
70	III	AZ	H000385	Carl trumbull Hayden	1
70	I	CA	J000140	Hiram warren Johnson	1
70	III	CA	S000380	Samuel morgan Shortridge	1
70	II	CO	P000317	Lawrence cowle Phipps	1
70	III	CO	W000186	Charles winfield Waterman	1
70	I	CT	M000547	George payne Mclean	1
70	III	CT	B000470	Hiram Bingham	1
70	I	DE	B000252	Thomas francis, jr. Bayard	1
70	II	DE	D000560	Thomas coleman Du pont	1
70	II	DE	H000325	Daniel oren Hastings	1
70	I	FL	T000353	Park Trammell	1
70	III	FL	F000200	Duncan upshaw Fletcher	1
70	II	GA	H000259	William julius Harris	1
70	III	GA	G000131	Walter franklin George	1
70	II	IA	S000826	Daniel frederic Steck	1
70	III	IA	B000873	Smith wildman Brookhart	1
70	II	ID	B000634	William edgar Borah	1
70	III	ID	G000288	Frank robert Gooding	1
70	III	ID	T000172	John Thomas	1
70	II	IL	D000233	Charles samuel Deneen	1
70	III	IL	G000238	Otis ferguson Glenn	1
70	III	IL	S000534	Frank leslie Smith	0
70	I	IN	R000332	Arthur raymond Robinson	1
70	III	IN	W000203	James eli Watson	1
70	II	KS	C000133	Arthur Capper	1
70	III	KS	C001008	Charles Curtis	1
70	II	KY	S000006	Frederic mosley Sackett	1
70	III	KY	B000145	Alben william Barkley	1
70	II	LA	R000059	Joseph eugene Ransdell	1
70	III	LA	B000895	Edwin sidney Broussard	1
70	I	MA	W000097	David ignatius Walsh	1
70	II	MA	G000201	Frederick huntington Gillett	1
70	I	MD	B000972	William cabell Bruce	1
70	III	MD	T000446	Millard evelyn Tydings	1
70	I	ME	H000031	Frederick Hale	1
70	II	ME	G000340	Arthur robinson Gould	1
70	I	MI	F000092	Woodbridge nathan Ferris	1
70	I	MI	V000025	Arthur hendrick Vandenberg	1
70	II	MI	C000812	James Couzens	1
70	I	MN	S000369	Henrik Shipstead	1
70	II	MN	S000113	Thomas david Schall	1
70	I	MO	R000118	James alexander Reed	1
70	III	MO	H000362	Harry bartow Hawes	1
70	I	MS	S000857	Hubert durrett Stephens	1
70	II	MS	H000265	Byron patton (pat) Harrison	1
70	I	MT	W000330	Burton kendall Wheeler	1
70	II	MT	W000104	Thomas james Walsh	1
70	II	NC	S000415	Furnifold mclendel Simmons	1
70	III	NC	O000140	Lee slater Overman	1
70	I	ND	F000354	Lynn joseph Frazier	1
70	III	ND	N000176	Gerald prentice Nye	1
70	I	NE	H000868	Robert beecher Howell	1
70	II	NE	N000139	George william Norris	1
70	II	NH	K000161	Henry wilder Keyes	1
70	III	NH	M001028	George higgins Moses	1
70	I	NJ	E000066	Edward irving Edwards	1
70	II	NJ	E000044	Walter evans Edge	1
70	I	NM	C001028	Bronson murray Cutting	1
70	I	NM	J000210	Andrieus aristieus Jones	1
70	I	NM	L000101	Octaviano ambrosio Larrazolo	1
70	II	NM	B000774	Sam gilbert Bratton	1
70	I	NV	P000372	Key Pittman	1
70	III	NV	O000035	Tasker lowndes Oddie	1
70	I	NY	C000769	Royal samuel Copeland	1
70	III	NY	W000021	Robert ferdinand Wagner	1
70	I	OH	F000096	Simeon davison Fess	1
70	III	OH	B001159	Theodore elijah Burton	1
70	III	OH	L000386	Cyrus Locher	1
70	III	OH	W000561	Frank bartlett Willis	1
70	II	OK	P000360	William bliss Pine	1
70	III	OK	T000177	John william elmer Thomas	1
70	II	OR	M000583	Charles linza Mcnary	1
70	III	OR	S000848	Frederick Steiwer	1
70	I	PA	R000114	David aiken Reed	1
70	I	RI	G000141	Peter goelet Gerry	1
70	II	RI	M000670	Jesse houghton Metcalf	1
70	II	SC	B000553	Coleman livingston Blease	1
70	III	SC	S000530	Ellison durant Smith	1
70	II	SD	M000563	William henry Mcmaster	1
70	III	SD	N000132	Peter Norbeck	1
70	I	TN	M000499	Kenneth douglas Mckellar	1
70	II	TN	T000456	Lawrence davis Tyson	1
70	I	TX	M000281	Earle bradford Mayfield	1
70	II	TX	S000337	Morris Sheppard	1
70	I	UT	K000216	William henry King	1
70	III	UT	S000644	Reed Smoot	1
70	I	VA	S001094	Claude augustus Swanson	1
70	II	VA	G000232	Carter Glass	1
70	I	VT	G000425	Frank lester Greene	1
70	III	VT	D000009	Porter hinman Dale	1
70	I	WA	D000345	Clarence cleveland Dill	1
70	III	WA	J000257	Wesley livsey Jones	1
70	I	WI	L000005	Robert marion, jr. La follette	1
70	III	WI	B000520	John james Blaine	1
70	I	WV	N000023	Matthew mansfield Neely	1
70	II	WV	G000254	Guy despard Goff	1
70	I	WY	K000098	John benjamin Kendrick	1
70	II	WY	W000164	Francis emroy Warren	1
71	II	AL	H000446	James thomas Heflin	1
71	III	AL	B000499	Hugo lafayette Black	1
71	II	AR	R000347	Joseph taylor Robinson	1
71	III	AR	C000139	Thaddeus horatius Caraway	1
71	I	AZ	A000319	Henry fountain Ashurst	1
71	III	AZ	H000385	Carl trumbull Hayden	1
71	I	CA	J000140	Hiram warren Johnson	1
71	III	CA	S000380	Samuel morgan Shortridge	1
71	II	CO	P000317	Lawrence cowle Phipps	1
71	III	CO	W000186	Charles winfield Waterman	1
71	I	CT	W000032	Frederic collin Walcott	1
71	III	CT	B000470	Hiram Bingham	1
71	I	DE	T000335	John gillis, jr. Townsend	1
71	II	DE	H000325	Daniel oren Hastings	1
71	I	FL	T000353	Park Trammell	1
71	III	FL	F000200	Duncan upshaw Fletcher	1
71	II	GA	H000259	William julius Harris	1
71	III	GA	G000131	Walter franklin George	1
71	II	IA	S000826	Daniel frederic Steck	1
71	III	IA	B000873	Smith wildman Brookhart	1
71	II	ID	B000634	William edgar Borah	1
71	III	ID	T000172	John Thomas	1
71	II	IL	D000233	Charles samuel Deneen	1
71	III	IL	G000238	Otis ferguson Glenn	1
71	I	IN	R000332	Arthur raymond Robinson	1
71	III	IN	W000203	James eli Watson	1
71	II	KS	C000133	Arthur Capper	1
71	III	KS	A000126	Henry justin Allen	1
71	III	KS	M000447	George Mcgill	1
71	II	KY	R000358	John marshall Robsion	1
71	II	KY	S000006	Frederic mosley Sackett	1
71	II	KY	W000550	Ben mitchell Williamson	1
71	III	KY	B000145	Alben william Barkley	1
71	II	LA	R000059	Joseph eugene Ransdell	1
71	III	LA	B000895	Edwin sidney Broussard	1
71	I	MA	W000097	David ignatius Walsh	1
71	II	MA	G000201	Frederick huntington Gillett	1
71	I	MD	G000262	Phillips lee Goldsborough	1
71	III	MD	T000446	Millard evelyn Tydings	1
71	I	ME	H000031	Frederick Hale	1
71	II	ME	G000340	Arthur robinson Gould	1
71	I	MI	V000025	Arthur hendrick Vandenberg	1
71	II	MI	C000812	James Couzens	1
71	I	MN	S000369	Henrik Shipstead	1
71	II	MN	S000113	Thomas david Schall	1
71	I	MO	P000127	Roscoe conkling Patterson	1
71	III	MO	H000362	Harry bartow Hawes	1
71	I	MS	S000857	Hubert durrett Stephens	1
71	II	MS	H000265	Byron patton (pat) Harrison	1
71	I	MT	W000330	Burton kendall Wheeler	1
71	II	MT	W000104	Thomas james Walsh	1
71	II	NC	S000415	Furnifold mclendel Simmons	1
71	III	NC	M000993	Cameron a. Morrison	1
71	III	NC	O000140	Lee slater Overman	1
71	I	ND	F000354	Lynn joseph Frazier	1
71	III	ND	N000176	Gerald prentice Nye	1
71	I	NE	H000868	Robert beecher Howell	1
71	II	NE	N000139	George william Norris	1
71	II	NH	K000161	Henry wilder Keyes	1
71	III	NH	M001028	George higgins Moses	1
71	I	NJ	K000026	Hamilton fish Kean	1
71	II	NJ	B000053	David, jr. Baird	1
71	II	NJ	E000044	Walter evans Edge	1
71	II	NJ	M001002	Dwight whitney Morrow	1
71	I	NM	C001028	Bronson murray Cutting	1
71	II	NM	B000774	Sam gilbert Bratton	1
71	I	NV	P000372	Key Pittman	1
71	III	NV	O000035	Tasker lowndes Oddie	1
71	I	NY	C000769	Royal samuel Copeland	1
71	III	NY	W000021	Robert ferdinand Wagner	1
71	I	OH	F000096	Simeon davison Fess	1
71	III	OH	B001045	Robert johns Bulkley	1
71	III	OH	B001159	Theodore elijah Burton	1
71	III	OH	M000392	Roscoe conkling Mcculloch	1
71	II	OK	P000360	William bliss Pine	1
71	III	OK	T000177	John william elmer Thomas	1
71	II	OR	M000583	Charles linza Mcnary	1
71	III	OR	S000848	Frederick Steiwer	1
71	I	PA	R000114	David aiken Reed	1
71	III	PA	D000111	James john Davis	1
71	III	PA	G000510	Joseph ridgway Grundy	1
71	I	RI	H000436	Felix Hébert	1
71	II	RI	M000670	Jesse houghton Metcalf	1
71	II	SC	B000553	Coleman livingston Blease	1
71	III	SC	S000530	Ellison durant Smith	1
71	II	SD	M000563	William henry Mcmaster	1
71	III	SD	N000132	Peter Norbeck	1
71	I	TN	M000499	Kenneth douglas Mckellar	1
71	II	TN	B000850	William emerson Brock	1
71	II	TN	T000456	Lawrence davis Tyson	1
71	I	TX	C000684	Thomas terry (tom) Connally	1
71	II	TX	S000337	Morris Sheppard	1
71	I	UT	K000216	William henry King	1
71	III	UT	S000644	Reed Smoot	1
71	I	VA	S001094	Claude augustus Swanson	1
71	II	VA	G000232	Carter Glass	1
71	I	VT	G000425	Frank lester Greene	1
71	III	VT	D000009	Porter hinman Dale	1
71	I	VT	P000091	Frank charles Partridge	1
71	I	WA	D000345	Clarence cleveland Dill	1
71	III	WA	J000257	Wesley livsey Jones	1
71	I	WI	L000005	Robert marion, jr. La follette	1
71	III	WI	B000520	John james Blaine	1
71	I	WV	H000342	Henry drury Hatfield	1
71	II	WV	G000254	Guy despard Goff	1
71	I	WY	K000098	John benjamin Kendrick	1
71	II	WY	C000146	Robert davis Carey	1
71	II	WY	S001060	Patrick joseph Sullivan	1
71	II	WY	W000164	Francis emroy Warren	1
72	II	AL	B000111	John hollis ii Bankhead	1
72	III	AL	B000499	Hugo lafayette Black	1
72	II	AR	R000347	Joseph taylor Robinson	1
72	III	AR	C000138	Hattie wyatt Caraway	1
72	III	AR	C000139	Thaddeus horatius Caraway	1
72	I	AZ	A000319	Henry fountain Ashurst	1
72	III	AZ	H000385	Carl trumbull Hayden	1
72	I	CA	J000140	Hiram warren Johnson	1
72	III	CA	S000380	Samuel morgan Shortridge	1
72	II	CO	C000797	Edward prentiss Costigan	1
72	III	CO	S000152	Karl cortlandt Schuyler	1
72	III	CO	W000069	Walter Walker	1
72	III	CO	W000186	Charles winfield Waterman	1
72	I	CT	W000032	Frederic collin Walcott	1
72	III	CT	B000470	Hiram Bingham	1
72	I	DE	T000335	John gillis, jr. Townsend	1
72	II	DE	H000325	Daniel oren Hastings	1
72	I	FL	T000353	Park Trammell	1
72	III	FL	F000200	Duncan upshaw Fletcher	1
72	II	GA	C000597	John sanford Cohen	1
72	II	GA	H000259	William julius Harris	1
72	II	GA	R000536	Richard brevard, jr. Russell	1
72	III	GA	G000131	Walter franklin George	1
72	II	IA	D000323	Lester jesse Dickinson	1
72	III	IA	B000873	Smith wildman Brookhart	1
72	II	ID	B000634	William edgar Borah	1
72	III	ID	T000172	John Thomas	1
72	II	IL	L000284	James hamilton Lewis	1
72	III	IL	G000238	Otis ferguson Glenn	1
72	I	IN	R000332	Arthur raymond Robinson	1
72	III	IN	W000203	James eli Watson	1
72	II	KS	C000133	Arthur Capper	1
72	III	KS	M000447	George Mcgill	1
72	II	KY	L000404	Marvel mills Logan	1
72	III	KY	B000145	Alben william Barkley	1
72	II	LA	L000418	Huey pierce Long	1
72	III	LA	B000895	Edwin sidney Broussard	1
72	I	MA	W000097	David ignatius Walsh	1
72	II	MA	C000740	Marcus allen Coolidge	1
72	I	MD	G000262	Phillips lee Goldsborough	1
72	III	MD	T000446	Millard evelyn Tydings	1
72	I	ME	H000031	Frederick Hale	1
72	II	ME	W000396	Wallace humphrey, jr. White	1
72	I	MI	V000025	Arthur hendrick Vandenberg	1
72	II	MI	C000812	James Couzens	1
72	I	MN	S000369	Henrik Shipstead	1
72	II	MN	S000113	Thomas david Schall	1
72	I	MO	P000127	Roscoe conkling Patterson	1
72	III	MO	C000440	Joel bennett Clark	1
72	III	MO	H000362	Harry bartow Hawes	1
72	I	MS	S000857	Hubert durrett Stephens	1
72	II	MS	H000265	Byron patton (pat) Harrison	1
72	I	MT	W000330	Burton kendall Wheeler	1
72	II	MT	W000104	Thomas james Walsh	1
72	II	NC	B000046	Josiah william Bailey	1
72	III	NC	M000993	Cameron a. Morrison	1
72	III	NC	R000179	Robert rice Reynolds	1
72	I	ND	F000354	Lynn joseph Frazier	1
72	III	ND	N000176	Gerald prentice Nye	1
72	I	NE	H000868	Robert beecher Howell	1
72	II	NE	N000139	George william Norris	1
72	II	NH	K000161	Henry wilder Keyes	1
72	III	NH	M001028	George higgins Moses	1
72	I	NJ	K000026	Hamilton fish Kean	1
72	II	NJ	B000132	William warren Barbour	1
72	II	NJ	M001002	Dwight whitney Morrow	1
72	I	NM	C001028	Bronson murray Cutting	1
72	II	NM	B000774	Sam gilbert Bratton	1
72	I	NV	P000372	Key Pittman	1
72	III	NV	O000035	Tasker lowndes Oddie	1
72	I	NY	C000769	Royal samuel Copeland	1
72	III	NY	W000021	Robert ferdinand Wagner	1
72	I	OH	F000096	Simeon davison Fess	1
72	III	OH	B001045	Robert johns Bulkley	1
72	II	OK	G000323	Thomas pryor Gore	1
72	III	OK	T000177	John william elmer Thomas	1
72	II	OR	M000583	Charles linza Mcnary	1
72	III	OR	S000848	Frederick Steiwer	1
72	I	PA	R000114	David aiken Reed	1
72	III	PA	D000111	James john Davis	1
72	I	RI	H000436	Felix Hébert	1
72	II	RI	M000670	Jesse houghton Metcalf	1
72	II	SC	B001215	James francis Byrnes	1
72	III	SC	S000530	Ellison durant Smith	1
72	II	SD	B001055	William john Bulow	1
72	III	SD	N000132	Peter Norbeck	1
72	I	TN	M000499	Kenneth douglas Mckellar	1
72	II	TN	B000010	Nathan lynn Bachman	0
72	II	TN	H000940	Cordell Hull	1
72	I	TX	C000684	Thomas terry (tom) Connally	1
72	II	TX	S000337	Morris Sheppard	1
72	I	UT	K000216	William henry King	1
72	III	UT	S000644	Reed Smoot	1
72	I	VA	S001094	Claude augustus Swanson	1
72	II	VA	G000232	Carter Glass	1
72	I	VT	A000342	Warren robinson Austin	1
72	III	VT	D000009	Porter hinman Dale	1
72	I	VT	P000091	Frank charles Partridge	1
72	I	WA	D000345	Clarence cleveland Dill	1
72	III	WA	G000366	Elijah sherman Grammer	1
72	III	WA	J000257	Wesley livsey Jones	1
72	I	WI	L000005	Robert marion, jr. La follette	1
72	III	WI	B000520	John james Blaine	1
72	I	WV	H000342	Henry drury Hatfield	1
72	II	WV	N000023	Matthew mansfield Neely	1
72	I	WY	K000098	John benjamin Kendrick	1
72	II	WY	C000146	Robert davis Carey	1
73	II	AL	B000111	John hollis ii Bankhead	1
73	III	AL	B000499	Hugo lafayette Black	1
73	II	AR	R000347	Joseph taylor Robinson	1
73	III	AR	C000138	Hattie wyatt Caraway	1
73	I	AZ	A000319	Henry fountain Ashurst	1
73	III	AZ	H000385	Carl trumbull Hayden	1
73	I	CA	J000140	Hiram warren Johnson	1
73	III	CA	M000293	William gibbs Mcadoo	1
73	II	CO	C000797	Edward prentiss Costigan	1
73	III	CO	A000028	Alva blanchard Adams	1
73	I	CT	W000032	Frederic collin Walcott	1
73	III	CT	L000409	Augustine Lonergan	1
73	I	DE	T000335	John gillis, jr. Townsend	1
73	II	DE	H000325	Daniel oren Hastings	1
73	I	FL	T000353	Park Trammell	1
73	III	FL	F000200	Duncan upshaw Fletcher	1
73	II	GA	R000536	Richard brevard, jr. Russell	1
73	III	GA	G000131	Walter franklin George	1
73	II	IA	D000323	Lester jesse Dickinson	1
73	III	IA	M001103	Richard louis Murphy	1
73	II	ID	B000634	William edgar Borah	1
73	III	ID	P000430	James pinckney Pope	1
73	II	IL	L000284	James hamilton Lewis	1
73	III	IL	D000339	William henry Dieterich	1
73	I	IN	R000332	Arthur raymond Robinson	1
73	III	IN	V000050	Frederick Van nuys	1
73	II	KS	C000133	Arthur Capper	1
73	III	KS	M000447	George Mcgill	1
73	II	KY	L000404	Marvel mills Logan	1
73	III	KY	B000145	Alben william Barkley	1
73	II	LA	L000418	Huey pierce Long	1
73	III	LA	O000146	John holmes Overton	1
73	I	MA	W000097	David ignatius Walsh	1
73	II	MA	C000740	Marcus allen Coolidge	1
73	I	MD	G000262	Phillips lee Goldsborough	1
73	III	MD	T000446	Millard evelyn Tydings	1
73	I	ME	H000031	Frederick Hale	1
73	II	ME	W000396	Wallace humphrey, jr. White	1
73	I	MI	V000025	Arthur hendrick Vandenberg	1
73	II	MI	C000812	James Couzens	1
73	I	MN	S000369	Henrik Shipstead	1
73	II	MN	S000113	Thomas david Schall	1
73	I	MO	P000127	Roscoe conkling Patterson	1
73	III	MO	C000440	Joel bennett Clark	1
73	I	MS	S000857	Hubert durrett Stephens	1
73	II	MS	H000265	Byron patton (pat) Harrison	1
73	I	MT	W000330	Burton kendall Wheeler	1
73	II	MT	E000202	John edward Erickson	1
73	II	MT	M001108	James edward Murray	1
73	II	NC	B000046	Josiah william Bailey	1
73	III	NC	R000179	Robert rice Reynolds	1
73	I	ND	F000354	Lynn joseph Frazier	1
73	III	ND	N000176	Gerald prentice Nye	1
73	I	NE	H000868	Robert beecher Howell	1
73	I	NE	H000987	Richard charles Hunter	1
73	I	NE	T000225	William henry Thompson	1
73	II	NE	N000139	George william Norris	1
73	II	NH	K000161	Henry wilder Keyes	1
73	III	NH	B000916	Fred herbert Brown	1
73	I	NJ	K000026	Hamilton fish Kean	1
73	II	NJ	B000132	William warren Barbour	1
73	I	NM	C001028	Bronson murray Cutting	1
73	II	NM	B000774	Sam gilbert Bratton	1
73	II	NM	H000334	Carl atwood Hatch	1
73	I	NV	P000372	Key Pittman	1
73	III	NV	M000308	Patrick anthony (pat) Mccarran	1
73	I	NY	C000769	Royal samuel Copeland	1
73	III	NY	W000021	Robert ferdinand Wagner	1
73	I	OH	F000096	Simeon davison Fess	1
73	III	OH	B001045	Robert johns Bulkley	1
73	II	OK	G000323	Thomas pryor Gore	1
73	III	OK	T000177	John william elmer Thomas	1
73	II	OR	M000583	Charles linza Mcnary	1
73	III	OR	S000848	Frederick Steiwer	1
73	I	PA	R000114	David aiken Reed	1
73	III	PA	D000111	James john Davis	1
73	I	RI	H000436	Felix Hébert	1
73	II	RI	M000670	Jesse houghton Metcalf	1
73	II	SC	B001215	James francis Byrnes	1
73	III	SC	S000530	Ellison durant Smith	1
73	II	SD	B001055	William john Bulow	1
73	III	SD	N000132	Peter Norbeck	1
73	I	TN	M000499	Kenneth douglas Mckellar	1
73	II	TN	B000010	Nathan lynn Bachman	1
73	I	TX	C000684	Thomas terry (tom) Connally	1
73	II	TX	S000337	Morris Sheppard	1
73	I	UT	K000216	William henry King	1
73	III	UT	T000164	Elbert duncan Thomas	1
73	I	VA	B001208	Harry flood Byrd	1
73	II	VA	G000232	Carter Glass	1
73	I	VT	A000342	Warren robinson Austin	1
73	III	VT	D000009	Porter hinman Dale	1
73	III	VT	G000158	Ernest willard Gibson	1
73	I	WA	D000345	Clarence cleveland Dill	1
73	III	WA	B000614	Homer truett Bone	1
73	I	WI	L000005	Robert marion, jr. La follette	1
73	III	WI	D000518	Francis ryan Duffy	1
73	I	WV	H000342	Henry drury Hatfield	1
73	II	WV	N000023	Matthew mansfield Neely	1
73	I	WY	K000098	John benjamin Kendrick	1
73	I	WY	O000088	Joseph christopher O'mahoney	1
73	II	WY	C000146	Robert davis Carey	1
74	II	AL	B000111	John hollis ii Bankhead	1
74	III	AL	B000499	Hugo lafayette Black	1
74	II	AR	R000347	Joseph taylor Robinson	1
74	III	AR	C000138	Hattie wyatt Caraway	1
74	I	AZ	A000319	Henry fountain Ashurst	1
74	III	AZ	H000385	Carl trumbull Hayden	1
74	I	CA	J000140	Hiram warren Johnson	1
74	III	CA	M000293	William gibbs Mcadoo	1
74	II	CO	C000797	Edward prentiss Costigan	1
74	III	CO	A000028	Alva blanchard Adams	1
74	I	CT	M000088	Francis thomas Maloney	1
74	III	CT	L000409	Augustine Lonergan	1
74	I	DE	T000335	John gillis, jr. Townsend	1
74	II	DE	H000325	Daniel oren Hastings	1
74	I	FL	A000244	Charles oscar Andrews	1
74	I	FL	L000400	Scott marion Loftin	1
74	I	FL	T000353	Park Trammell	1
74	III	FL	F000200	Duncan upshaw Fletcher	1
74	III	FL	H000612	William luther Hill	1
74	III	FL	P000218	Claude denson Pepper	1
74	II	GA	R000536	Richard brevard, jr. Russell	1
74	III	GA	G000131	Walter franklin George	1
74	II	IA	D000323	Lester jesse Dickinson	1
74	III	IA	G000205	Guy mark Gillette	1
74	III	IA	M001103	Richard louis Murphy	1
74	II	ID	B000634	William edgar Borah	1
74	III	ID	P000430	James pinckney Pope	1
74	II	IL	L000284	James hamilton Lewis	1
74	III	IL	D000339	William henry Dieterich	1
74	I	IN	M000800	Sherman Minton	1
74	III	IN	V000050	Frederick Van nuys	1
74	II	KS	C000133	Arthur Capper	1
74	III	KS	M000447	George Mcgill	1
74	II	KY	L000404	Marvel mills Logan	1
74	III	KY	B000145	Alben william Barkley	1
74	II	LA	L000418	Huey pierce Long	1
74	II	LA	L000427	Rose mcconnell Long	1
74	III	LA	O000146	John holmes Overton	1
74	I	MA	W000097	David ignatius Walsh	1
74	II	MA	C000740	Marcus allen Coolidge	1
74	I	MD	R000006	George lovic pierce Radcliffe	1
74	III	MD	T000446	Millard evelyn Tydings	1
74	I	ME	H000031	Frederick Hale	1
74	II	ME	W000396	Wallace humphrey, jr. White	1
74	I	MI	V000025	Arthur hendrick Vandenberg	1
74	II	MI	B000941	Prentiss marsh Brown	1
74	II	MI	C000812	James Couzens	1
74	I	MN	S000369	Henrik Shipstead	1
74	II	MN	B000389	Elmer austin Benson	1
74	II	MN	H000838	Guy victor Howard	1
74	II	MN	S000113	Thomas david Schall	1
74	I	MO	T000387	Harry s. Truman	1
74	III	MO	C000440	Joel bennett Clark	1
74	I	MS	B000460	Theodore gilmore Bilbo	1
74	II	MS	H000265	Byron patton (pat) Harrison	1
74	I	MT	W000330	Burton kendall Wheeler	1
74	II	MT	M001108	James edward Murray	1
